Compilation;Date;Value;plotParameter;Order
"AESRD 2013 - SCO + Bitumen";2008-07-10;1029656.9607711;2;1
"AESRD 2013 - SCO + Bitumen";2008-07-23;1033299.9589252;2;1
"AESRD 2013 - SCO + Bitumen";2008-08-05;1036942.9570794;2;1
"AESRD 2013 - SCO + Bitumen";2008-08-18;1040585.9552335;2;1
"AESRD 2013 - SCO + Bitumen";2008-08-31;1044228.9533877;2;1
"AESRD 2013 - SCO + Bitumen";2008-09-13;1047871.9515418;2;1
"AESRD 2013 - SCO + Bitumen";2008-09-26;1051514.949696;2;1
"AESRD 2013 - SCO + Bitumen";2008-10-09;1055157.9478501;2;1
"AESRD 2013 - SCO + Bitumen";2008-10-22;1058800.9460043;2;1
"AESRD 2013 - SCO + Bitumen";2008-11-04;1062443.9441584;2;1
"AESRD 2013 - SCO + Bitumen";2008-11-17;1066086.9423126;2;1
"AESRD 2013 - SCO + Bitumen";2008-11-30;1069729.9404667;2;1
"AESRD 2013 - SCO + Bitumen";2008-12-13;1073372.9386208;2;1
"AESRD 2013 - SCO + Bitumen";2008-12-26;1077015.936775;2;1
"AESRD 2013 - SCO + Bitumen";2009-01-08;1080658.9349292;2;1
"AESRD 2013 - SCO + Bitumen";2009-01-21;1084301.9330833;2;1
"AESRD 2013 - SCO + Bitumen";2009-02-03;1087944.9312374;2;1
"AESRD 2013 - SCO + Bitumen";2009-02-16;1091587.9293916;2;1
"AESRD 2013 - SCO + Bitumen";2009-03-01;1095230.9275457;2;1
"AESRD 2013 - SCO + Bitumen";2009-03-14;1098873.9256999;2;1
"AESRD 2013 - SCO + Bitumen";2009-03-27;1102516.923854;2;1
"AESRD 2013 - SCO + Bitumen";2009-04-09;1106159.9220082;2;1
"AESRD 2013 - SCO + Bitumen";2009-04-22;1109802.9201623;2;1
"AESRD 2013 - SCO + Bitumen";2009-05-05;1113445.9183165;2;1
"AESRD 2013 - SCO + Bitumen";2009-05-18;1117088.9164706;2;1
"AESRD 2013 - SCO + Bitumen";2009-05-31;1120731.9146248;2;1
"AESRD 2013 - SCO + Bitumen";2009-06-13;1124374.9127789;2;1
"AESRD 2013 - SCO + Bitumen";2009-06-26;1128017.9109331;2;1
"AESRD 2013 - SCO + Bitumen";2009-07-09;1188637.2436931;2;1
"AESRD 2013 - SCO + Bitumen";2009-07-22;1192279.2438652;2;1
"AESRD 2013 - SCO + Bitumen";2009-08-04;1195921.2440374;2;1
"AESRD 2013 - SCO + Bitumen";2009-08-17;1199563.2442095;2;1
"AESRD 2013 - SCO + Bitumen";2009-08-30;1203205.2443816;2;1
"AESRD 2013 - SCO + Bitumen";2009-09-12;1206847.2445538;2;1
"AESRD 2013 - SCO + Bitumen";2009-09-25;1210489.2447259;2;1
"AESRD 2013 - SCO + Bitumen";2009-10-08;1214131.2448981;2;1
"AESRD 2013 - SCO + Bitumen";2009-10-21;1217773.2450702;2;1
"AESRD 2013 - SCO + Bitumen";2009-11-03;1221415.2452424;2;1
"AESRD 2013 - SCO + Bitumen";2009-11-16;1225057.2454145;2;1
"AESRD 2013 - SCO + Bitumen";2009-11-29;1228699.2455866;2;1
"AESRD 2013 - SCO + Bitumen";2009-12-12;1232341.2457588;2;1
"AESRD 2013 - SCO + Bitumen";2009-12-25;1235983.2459309;2;1
"AESRD 2013 - SCO + Bitumen";2010-01-07;1239625.246103;2;1
"AESRD 2013 - SCO + Bitumen";2010-01-20;1243267.2462751;2;1
"AESRD 2013 - SCO + Bitumen";2010-02-02;1246909.2464473;2;1
"AESRD 2013 - SCO + Bitumen";2010-02-15;1250551.2466194;2;1
"AESRD 2013 - SCO + Bitumen";2010-02-28;1254193.2467915;2;1
"AESRD 2013 - SCO + Bitumen";2010-03-13;1257835.2469637;2;1
"AESRD 2013 - SCO + Bitumen";2010-03-26;1261477.2471358;2;1
"AESRD 2013 - SCO + Bitumen";2010-04-08;1265119.247308;2;1
"AESRD 2013 - SCO + Bitumen";2010-04-21;1268761.2474801;2;1
"AESRD 2013 - SCO + Bitumen";2010-05-04;1272403.2476522;2;1
"AESRD 2013 - SCO + Bitumen";2010-05-17;1276045.2478244;2;1
"AESRD 2013 - SCO + Bitumen";2010-05-30;1279687.2479965;2;1
"AESRD 2013 - SCO + Bitumen";2010-06-12;1283329.2481686;2;1
"AESRD 2013 - SCO + Bitumen";2010-06-25;1286971.2483408;2;1
"AESRD 2013 - SCO + Bitumen";2010-07-08;1318020.0892675;2;1
"AESRD 2013 - SCO + Bitumen";2010-07-21;1324502.367629;2;1
"AESRD 2013 - SCO + Bitumen";2010-08-03;1330984.6459905;2;1
"AESRD 2013 - SCO + Bitumen";2010-08-16;1337466.9243519;2;1
"AESRD 2013 - SCO + Bitumen";2010-08-29;1343949.2027134;2;1
"AESRD 2013 - SCO + Bitumen";2010-09-11;1350431.4810748;2;1
"AESRD 2013 - SCO + Bitumen";2010-09-24;1356913.7594363;2;1
"AESRD 2013 - SCO + Bitumen";2010-10-07;1363396.0377978;2;1
"AESRD 2013 - SCO + Bitumen";2010-10-20;1369878.3161592;2;1
"AESRD 2013 - SCO + Bitumen";2010-11-02;1376360.5945207;2;1
"AESRD 2013 - SCO + Bitumen";2010-11-15;1382842.8728822;2;1
"AESRD 2013 - SCO + Bitumen";2010-11-28;1389325.1512436;2;1
"AESRD 2013 - SCO + Bitumen";2010-12-11;1395807.4296051;2;1
"AESRD 2013 - SCO + Bitumen";2010-12-24;1402289.7079666;2;1
"AESRD 2013 - SCO + Bitumen";2011-01-06;1408771.986328;2;1
"AESRD 2013 - SCO + Bitumen";2011-01-19;1415254.2646895;2;1
"AESRD 2013 - SCO + Bitumen";2011-02-01;1421736.543051;2;1
"AESRD 2013 - SCO + Bitumen";2011-02-14;1428218.8214124;2;1
"AESRD 2013 - SCO + Bitumen";2011-02-27;1434701.0997739;2;1
"AESRD 2013 - SCO + Bitumen";2011-03-12;1441183.3781353;2;1
"AESRD 2013 - SCO + Bitumen";2011-03-25;1447665.6564968;2;1
"AESRD 2013 - SCO + Bitumen";2011-04-07;1454147.9348583;2;1
"AESRD 2013 - SCO + Bitumen";2011-04-20;1460630.2132197;2;1
"AESRD 2013 - SCO + Bitumen";2011-05-03;1467112.4915812;2;1
"AESRD 2013 - SCO + Bitumen";2011-05-16;1473594.7699427;2;1
"AESRD 2013 - SCO + Bitumen";2011-05-29;1480077.0483041;2;1
"AESRD 2013 - SCO + Bitumen";2011-06-11;1486559.3266656;2;1
"AESRD 2013 - SCO + Bitumen";2011-06-24;1493041.6050271;2;1
"AESRD 2013 - SCO + Bitumen";2011-07-07;1498872.304448;2;1
"AESRD 2013 - SCO + Bitumen";2011-07-20;1503473.2102005;2;1
"AESRD 2013 - SCO + Bitumen";2011-08-02;1508074.115953;2;1
"AESRD 2013 - SCO + Bitumen";2011-08-15;1512675.0217055;2;1
"AESRD 2013 - SCO + Bitumen";2011-08-28;1517275.9274579;2;1
"AESRD 2013 - SCO + Bitumen";2011-09-10;1521876.8332104;2;1
"AESRD 2013 - SCO + Bitumen";2011-09-23;1526477.7389629;2;1
"AESRD 2013 - SCO + Bitumen";2011-10-06;1531078.6447153;2;1
"AESRD 2013 - SCO + Bitumen";2011-10-19;1535679.5504678;2;1
"AESRD 2013 - SCO + Bitumen";2011-11-01;1540280.4562203;2;1
"AESRD 2013 - SCO + Bitumen";2011-11-14;1544881.3619727;2;1
"AESRD 2013 - SCO + Bitumen";2011-11-27;1549482.2677252;2;1
"AESRD 2013 - SCO + Bitumen";2011-12-10;1554083.1734777;2;1
"AESRD 2013 - SCO + Bitumen";2011-12-23;1558684.0792302;2;1
"AESRD 2013 - SCO + Bitumen";2012-01-05;1563284.9849826;2;1
"AESRD 2013 - SCO + Bitumen";2012-01-18;1567885.8907351;2;1
"AESRD 2013 - SCO + Bitumen";2012-01-31;1572486.7964876;2;1
"AESRD 2013 - SCO + Bitumen";2012-02-13;1577087.70224;2;1
"AESRD 2013 - SCO + Bitumen";2012-02-26;1581688.6079925;2;1
"AESRD 2013 - SCO + Bitumen";2012-03-10;1586289.513745;2;1
"AESRD 2013 - SCO + Bitumen";2012-03-23;1590890.4194975;2;1
"AESRD 2013 - SCO + Bitumen";2012-04-05;1595491.3252499;2;1
"AESRD 2013 - SCO + Bitumen";2012-04-18;1600092.2310024;2;1
"AESRD 2013 - SCO + Bitumen";2012-05-01;1604693.1367549;2;1
"AESRD 2013 - SCO + Bitumen";2012-05-14;1609294.0425073;2;1
"AESRD 2013 - SCO + Bitumen";2012-05-27;1613894.9482598;2;1
"AESRD 2013 - SCO + Bitumen";2012-06-09;1618495.8540123;2;1
"AESRD 2013 - SCO + Bitumen";2012-06-22;1623096.7597648;2;1
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-07-01;739000;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-07-14;747263.01369863;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-07-27;755526.02739726;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-08-09;763789.04109589;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-08-22;772052.05479452;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-09-04;780315.06849315;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-09-17;788578.08219178;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-09-30;796841.09589041;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-10-13;805104.10958904;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-10-26;813367.12328767;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-11-08;821630.1369863;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-11-21;829893.15068493;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-12-04;838156.16438356;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-12-17;846419.17808219;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2002-12-30;854682.19178082;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-01-12;862945.20547945;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-01-25;871208.21917808;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-02-07;879471.23287671;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-02-20;887734.24657534;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-03-05;895997.26027397;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-03-18;904260.2739726;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-03-31;912523.28767123;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-04-13;920786.30136986;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-04-26;929049.31506849;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-05-09;937312.32876712;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-05-22;945575.34246575;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-06-04;953838.35616438;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-06-17;962101.36986301;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-06-30;970364.38356164;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-07-13;972803.27868852;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-07-26;974756.83060109;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-08-08;976710.38251366;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-08-21;978663.93442623;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-09-03;980617.4863388;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-09-16;982571.03825137;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-09-29;984524.59016393;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-10-12;986478.1420765;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-10-25;988431.69398907;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-11-07;990385.24590164;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-11-20;992338.79781421;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-12-03;994292.34972678;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-12-16;996245.90163934;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2003-12-29;998199.45355191;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-01-11;1000153.0054645;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-01-24;1002106.557377;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-02-06;1004060.1092896;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-02-19;1006013.6612022;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-03-03;1007967.2131148;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-03-16;1009920.7650273;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-03-29;1011874.3169399;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-04-11;1013827.8688525;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-04-24;1015781.420765;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-05-07;1017734.9726776;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-05-20;1019688.5245902;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-06-02;1021642.0765027;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-06-15;1023595.6284153;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-06-28;1025549.1803279;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-07-11;1027150.6849315;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-07-24;1028646.5753425;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-08-06;1030142.4657534;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-08-19;1031638.3561644;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-09-01;1033134.2465753;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-09-14;1034630.1369863;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-09-27;1036126.0273973;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-10-10;1037621.9178082;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-10-23;1039117.8082192;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-11-05;1040613.6986301;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-11-18;1042109.5890411;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-12-01;1043605.4794521;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-12-14;1045101.369863;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2004-12-27;1046597.260274;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-01-09;1048093.1506849;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-01-22;1049589.0410959;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-02-04;1051084.9315068;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-02-17;1052580.8219178;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-03-02;1054076.7123288;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-03-15;1055572.6027397;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-03-28;1057068.4931507;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-04-10;1058564.3835616;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-04-23;1060060.2739726;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-05-06;1061556.1643836;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-05-19;1063052.0547945;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-06-01;1064547.9452055;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-06-14;1066043.8356164;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-06-27;1067539.7260274;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-07-10;1069405.4794521;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-07-23;1071435.6164384;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-08-05;1073465.7534247;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-08-18;1075495.890411;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-08-31;1077526.0273973;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-09-13;1079556.1643836;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-09-26;1081586.3013699;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-10-09;1083616.4383562;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-10-22;1085646.5753425;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-11-04;1087676.7123288;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-11-17;1089706.8493151;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-11-30;1091736.9863014;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-12-13;1093767.1232877;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2005-12-26;1095797.260274;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-01-08;1097827.3972603;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-01-21;1099857.5342466;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-02-03;1101887.6712329;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-02-16;1103917.8082192;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-03-01;1105947.9452055;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-03-14;1107978.0821918;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-03-27;1110008.2191781;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-04-09;1112038.3561644;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-04-22;1114068.4931507;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-05-05;1116098.630137;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-05-18;1118128.7671233;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-05-31;1120158.9041096;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-06-13;1122189.0410959;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-06-26;1124219.1780822;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-07-09;1125657.5342466;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-07-22;1126726.0273973;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-08-04;1127794.5205479;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-08-17;1128863.0136986;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-08-30;1129931.5068493;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-09-12;1131000;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-09-25;1132068.4931507;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-10-08;1133136.9863014;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-10-21;1134205.4794521;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-11-03;1135273.9726027;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-11-16;1136342.4657534;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-11-29;1137410.9589041;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-12-12;1138479.4520548;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2006-12-25;1139547.9452055;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-01-07;1140616.4383562;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-01-20;1141684.9315068;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-02-02;1142753.4246575;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-02-15;1143821.9178082;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-02-28;1144890.4109589;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-03-13;1145958.9041096;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-03-26;1147027.3972603;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-04-08;1148095.890411;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-04-21;1149164.3835616;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-05-04;1150232.8767123;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-05-17;1151301.369863;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-05-30;1152369.8630137;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-06-12;1153438.3561644;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-06-25;1154506.8493151;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-07-08;1154980.8743169;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-07-21;1154945.3551913;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-08-03;1154909.8360656;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-08-16;1154874.3169399;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-08-29;1154838.7978142;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-09-11;1154803.2786885;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-09-24;1154767.7595628;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-10-07;1154732.2404372;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-10-20;1154696.7213115;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-11-02;1154661.2021858;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-11-15;1154625.6830601;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-11-28;1154590.1639344;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-12-11;1154554.6448087;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2007-12-24;1154519.1256831;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-01-06;1154483.6065574;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-01-19;1154448.0874317;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-02-01;1154412.568306;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-02-14;1154377.0491803;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-02-27;1154341.5300546;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-03-11;1154306.010929;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-03-24;1154270.4918033;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-04-06;1154234.9726776;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-04-19;1154199.4535519;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-05-02;1154163.9344262;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-05-15;1154128.4153005;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-05-28;1154092.8961749;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-06-10;1154057.3770492;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-06-23;1154021.8579235;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-07-06;1153917.8082192;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-07-19;1153704.109589;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-08-01;1153490.4109589;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-08-14;1153276.7123288;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-08-27;1153063.0136986;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-09-09;1152849.3150685;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-09-22;1152635.6164384;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-10-05;1152421.9178082;1;2
"CERI 2003 - Total Production - Case 5:  Low Supply Outlook";2008-10-18;1152208.2191781;1;2
