Compilation;Date;Value;plotParameter
"NEB 2000 - $22 Sensitivity";1998-10-07;590725.56849984;1
"NEB 2000 - $22 Sensitivity";1998-10-18;591349.32437355;1
"NEB 2000 - $22 Sensitivity";1998-10-29;591973.08024727;1
"NEB 2000 - $22 Sensitivity";1998-11-09;591731.69263929;1
"NEB 2000 - $22 Sensitivity";1998-11-20;592233.43175172;1
"NEB 2000 - $22 Sensitivity";1998-12-01;592735.17086416;1
"NEB 2000 - $22 Sensitivity";1998-12-12;593236.90997659;1
"NEB 2000 - $22 Sensitivity";1998-12-23;593738.64908902;1
"NEB 2000 - $22 Sensitivity";1999-01-03;594240.38820146;1
"NEB 2000 - $22 Sensitivity";1999-01-14;594742.1273139;1
"NEB 2000 - $22 Sensitivity";1999-01-25;595359.24227804;1
"NEB 2000 - $22 Sensitivity";1999-02-05;596178.2649827;1
"NEB 2000 - $22 Sensitivity";1999-02-16;596997.28768735;1
"NEB 2000 - $22 Sensitivity";1999-02-27;597968.77391612;1
"NEB 2000 - $22 Sensitivity";1999-03-10;599027.38215865;1
"NEB 2000 - $22 Sensitivity";1999-03-21;600085.99040119;1
"NEB 2000 - $22 Sensitivity";1999-04-01;601144.59864373;1
"NEB 2000 - $22 Sensitivity";1999-04-12;602203.20688627;1
"NEB 2000 - $22 Sensitivity";1999-04-23;603360.12816569;1
"NEB 2000 - $22 Sensitivity";1999-05-04;604779.2175435;1
"NEB 2000 - $22 Sensitivity";1999-05-15;606198.3069213;1
"NEB 2000 - $22 Sensitivity";1999-05-26;607617.3962991;1
"NEB 2000 - $22 Sensitivity";1999-06-06;609036.4856769;1
"NEB 2000 - $22 Sensitivity";1999-06-17;610445.43006667;1
"NEB 2000 - $22 Sensitivity";1999-06-28;611808.72201025;1
"NEB 2000 - $22 Sensitivity";1999-07-09;613172.01395384;1
"NEB 2000 - $22 Sensitivity";1999-07-20;614535.30589743;1
"NEB 2000 - $22 Sensitivity";1999-07-31;615898.59784102;1
"NEB 2000 - $22 Sensitivity";1999-08-11;617261.88978461;1
"NEB 2000 - $22 Sensitivity";1999-08-22;618625.1817282;1
"NEB 2000 - $22 Sensitivity";1999-09-02;619983.54870542;1
"NEB 2000 - $22 Sensitivity";1999-09-13;621556.47760277;1
"NEB 2000 - $22 Sensitivity";1999-09-24;623252.29473826;1
"NEB 2000 - $22 Sensitivity";1999-10-05;624948.11187376;1
"NEB 2000 - $22 Sensitivity";1999-10-16;626643.92900926;1
"NEB 2000 - $22 Sensitivity";1999-10-27;628339.74614476;1
"NEB 2000 - $22 Sensitivity";1999-11-07;630035.56328026;1
"NEB 2000 - $22 Sensitivity";1999-11-18;631640.8126704;1
"NEB 2000 - $22 Sensitivity";1999-11-29;633035.27013247;1
"NEB 2000 - $22 Sensitivity";1999-12-10;634736.94818991;1
"NEB 2000 - $22 Sensitivity";1999-12-21;636438.62624735;1
"NEB 2000 - $22 Sensitivity";2000-01-01;638140.3043048;1
"NEB 2000 - $22 Sensitivity";2000-01-12;639841.98236224;1
"NEB 2000 - $22 Sensitivity";2000-01-23;641543.66041969;1
"NEB 2000 - $22 Sensitivity";2000-02-03;643245.33847713;1
"NEB 2000 - $22 Sensitivity";2000-02-14;645413.91265547;1
"NEB 2000 - $22 Sensitivity";2000-02-25;647534.5221213;1
"NEB 2000 - $22 Sensitivity";2000-03-07;649469.25595559;1
"NEB 2000 - $22 Sensitivity";2000-03-18;651403.98978986;1
"NEB 2000 - $22 Sensitivity";2000-03-29;653338.72362414;1
"NEB 2000 - $22 Sensitivity";2000-04-09;655273.45745842;1
"NEB 2000 - $22 Sensitivity";2000-04-20;657208.19129271;1
"NEB 2000 - $22 Sensitivity";2000-05-01;659142.92512698;1
"NEB 2000 - $22 Sensitivity";2000-05-12;661077.65896126;1
"NEB 2000 - $22 Sensitivity";2000-05-23;663012.39279554;1
"NEB 2000 - $22 Sensitivity";2000-06-03;664957.62634601;1
"NEB 2000 - $22 Sensitivity";2000-06-14;666930.85913961;1
"NEB 2000 - $22 Sensitivity";2000-06-25;669002.97277177;1
"NEB 2000 - $22 Sensitivity";2000-07-06;671112.16671838;1
"NEB 2000 - $22 Sensitivity";2000-07-17;673221.360665;1
"NEB 2000 - $22 Sensitivity";2000-07-28;675330.55461161;1
"NEB 2000 - $22 Sensitivity";2000-08-08;677439.74855823;1
"NEB 2000 - $22 Sensitivity";2000-08-19;679548.94250483;1
"NEB 2000 - $22 Sensitivity";2000-08-30;681475.89083194;1
"NEB 2000 - $22 Sensitivity";2000-09-10;684090.35619787;1
"NEB 2000 - $22 Sensitivity";2000-09-21;687136.7410759;1
"NEB 2000 - $22 Sensitivity";2000-10-02;690183.12595393;1
"NEB 2000 - $22 Sensitivity";2000-10-13;693229.51083195;1
"NEB 2000 - $22 Sensitivity";2000-10-24;696275.89570998;1
"NEB 2000 - $22 Sensitivity";2000-11-04;699322.280588;1
"NEB 2000 - $22 Sensitivity";2000-11-15;702368.66546603;1
"NEB 2000 - $22 Sensitivity";2000-11-26;705415.05034407;1
"NEB 2000 - $22 Sensitivity";2000-12-07;708461.43522209;1
"NEB 2000 - $22 Sensitivity";2000-12-18;711674.45443613;1
"NEB 2000 - $22 Sensitivity";2000-12-29;714861.41776012;1
"NEB 2000 - $22 Sensitivity";2001-01-09;718048.38108413;1
"NEB 2000 - $22 Sensitivity";2001-01-20;721235.34440812;1
"NEB 2000 - $22 Sensitivity";2001-01-31;724422.30773212;1
"NEB 2000 - $22 Sensitivity";2001-02-11;727609.27105613;1
"NEB 2000 - $22 Sensitivity";2001-02-22;730796.23438012;1
"NEB 2000 - $22 Sensitivity";2001-03-05;733983.19770412;1
"NEB 2000 - $22 Sensitivity";2001-03-16;736691.31785705;1
"NEB 2000 - $22 Sensitivity";2001-03-27;739219.87182081;1
"NEB 2000 - $22 Sensitivity";2001-04-07;741748.42578457;1
"NEB 2000 - $22 Sensitivity";2001-04-18;745184.69928133;1
"NEB 2000 - $22 Sensitivity";2001-04-29;749293.54896764;1
"NEB 2000 - $22 Sensitivity";2001-05-10;753319.69015818;1
"NEB 2000 - $22 Sensitivity";2001-05-21;756518.74639103;1
"NEB 2000 - $22 Sensitivity";2001-06-01;759717.80262387;1
"NEB 2000 - $22 Sensitivity";2001-06-12;763246.03944964;1
"NEB 2000 - $22 Sensitivity";2001-06-23;767652.09118984;1
"NEB 2000 - $22 Sensitivity";2001-07-04;772058.14293005;1
"NEB 2000 - $22 Sensitivity";2001-07-15;776221.08409299;1
"NEB 2000 - $22 Sensitivity";2001-07-26;779735.73038324;1
"NEB 2000 - $22 Sensitivity";2001-08-06;783250.37667348;1
"NEB 2000 - $22 Sensitivity";2001-08-17;787442.61651142;1
"NEB 2000 - $22 Sensitivity";2001-08-28;792199.5176391;1
"NEB 2000 - $22 Sensitivity";2001-09-08;797196.80103328;1
"NEB 2000 - $22 Sensitivity";2001-09-19;801344.6965326;1
"NEB 2000 - $22 Sensitivity";2001-09-30;804764.73693066;1
"NEB 2000 - $22 Sensitivity";2001-10-11;808184.77732871;1
"NEB 2000 - $22 Sensitivity";2001-10-22;812086.58030713;1
"NEB 2000 - $22 Sensitivity";2001-11-02;816095.44163673;1
"NEB 2000 - $22 Sensitivity";2001-11-13;820104.30296633;1
"NEB 2000 - $22 Sensitivity";2001-11-24;824293.37392734;1
"NEB 2000 - $22 Sensitivity";2001-12-05;828482.44488834;1
"NEB 2000 - $22 Sensitivity";2001-12-16;833514.0087018;1
"NEB 2000 - $22 Sensitivity";2001-12-27;839645.2136725;1
"NEB 2000 - $22 Sensitivity";2002-01-07;845776.41864321;1
"NEB 2000 - $22 Sensitivity";2002-01-18;851709.08285192;1
"NEB 2000 - $22 Sensitivity";2002-01-29;856748.31363169;1
"NEB 2000 - $22 Sensitivity";2002-02-09;861787.54441146;1
"NEB 2000 - $22 Sensitivity";2002-02-20;867170.93996908;1
"NEB 2000 - $22 Sensitivity";2002-03-03;872629.85989236;1
"NEB 2000 - $22 Sensitivity";2002-03-14;877719.04048787;1
"NEB 2000 - $22 Sensitivity";2002-03-25;882780.61603283;1
"NEB 2000 - $22 Sensitivity";2002-04-05;887831.83968383;1
"NEB 2000 - $22 Sensitivity";2002-04-16;892883.06333483;1
"NEB 2000 - $22 Sensitivity";2002-04-27;897994.53439247;1
"NEB 2000 - $22 Sensitivity";2002-05-08;903112.03019078;1
"NEB 2000 - $22 Sensitivity";2002-05-19;908229.52598909;1
"NEB 2000 - $22 Sensitivity";2002-05-30;913432.57741811;1
"NEB 2000 - $22 Sensitivity";2002-06-10;918635.62884713;1
"NEB 2000 - $22 Sensitivity";2002-06-21;923831.77901351;1
"NEB 2000 - $22 Sensitivity";2002-07-02;929057.64470192;1
"NEB 2000 - $22 Sensitivity";2002-07-13;934283.51039034;1
"NEB 2000 - $22 Sensitivity";2002-07-24;939438.58268014;1
"NEB 2000 - $22 Sensitivity";2002-08-04;944469.76652238;1
"NEB 2000 - $22 Sensitivity";2002-08-15;949500.95036463;1
"NEB 2000 - $22 Sensitivity";2002-08-26;954637.87911172;1
"NEB 2000 - $22 Sensitivity";2002-09-06;959901.70174464;1
"NEB 2000 - $22 Sensitivity";2002-09-17;965165.52437755;1
"NEB 2000 - $22 Sensitivity";2002-09-28;971883.03571335;1
"NEB 2000 - $22 Sensitivity";2002-10-09;978700.36758603;1
"NEB 2000 - $22 Sensitivity";2002-10-20;985517.69945872;1
"NEB 2000 - $22 Sensitivity";2002-10-31;992366.08701327;1
"NEB 2000 - $22 Sensitivity";2002-11-11;999221.37583046;1
"NEB 2000 - $22 Sensitivity";2002-11-22;1006076.6646476;1
"NEB 2000 - $22 Sensitivity";2002-12-03;1012519.8181772;1
"NEB 2000 - $22 Sensitivity";2002-12-14;1018082.6033855;1
"NEB 2000 - $22 Sensitivity";2002-12-25;1023625.2378311;1
"NEB 2000 - $22 Sensitivity";2003-01-05;1028966.3646506;1
"NEB 2000 - $22 Sensitivity";2003-01-16;1034307.49147;1
"NEB 2000 - $22 Sensitivity";2003-01-27;1039638.2663955;1
"NEB 2000 - $22 Sensitivity";2003-02-07;1044941.4362704;1
"NEB 2000 - $22 Sensitivity";2003-02-18;1050244.6061453;1
"NEB 2000 - $22 Sensitivity";2003-03-01;1055548.7850218;1
"NEB 2000 - $22 Sensitivity";2003-03-12;1061530.214014;1
"NEB 2000 - $22 Sensitivity";2003-03-23;1067661.8739648;1
"NEB 2000 - $22 Sensitivity";2003-04-03;1073792.3231137;1
"NEB 2000 - $22 Sensitivity";2003-04-14;1079921.7632611;1
"NEB 2000 - $22 Sensitivity";2003-04-25;1086051.2034084;1
"NEB 2000 - $22 Sensitivity";2003-05-06;1092015.0132525;1
"NEB 2000 - $22 Sensitivity";2003-05-17;1097907.2592923;1
"NEB 2000 - $22 Sensitivity";2003-05-28;1103756.9693497;1
"NEB 2000 - $22 Sensitivity";2003-06-08;1109882.7299125;1
"NEB 2000 - $22 Sensitivity";2003-06-19;1116036.095526;1
"NEB 2000 - $22 Sensitivity";2003-06-30;1123481.5287493;1
"NEB 2000 - $22 Sensitivity";2003-07-11;1131017.8416678;1
"NEB 2000 - $22 Sensitivity";2003-07-22;1137434.3709059;1
"NEB 2000 - $22 Sensitivity";2003-08-02;1142533.4985196;1
"NEB 2000 - $22 Sensitivity";2003-08-13;1147751.1506977;1
"NEB 2000 - $22 Sensitivity";2003-08-24;1152968.8028758;1
"NEB 2000 - $22 Sensitivity";2003-09-04;1158214.0601045;1
"NEB 2000 - $22 Sensitivity";2003-09-15;1163507.6261716;1
"NEB 2000 - $22 Sensitivity";2003-09-26;1169085.4870269;1
"NEB 2000 - $22 Sensitivity";2003-10-07;1175080.5533984;1
"NEB 2000 - $22 Sensitivity";2003-10-18;1181008.6944674;1
"NEB 2000 - $22 Sensitivity";2003-10-29;1186936.8355364;1
"NEB 2000 - $22 Sensitivity";2003-11-09;1192837.8999328;1
"NEB 2000 - $22 Sensitivity";2003-11-20;1198723.4919449;1
"NEB 2000 - $22 Sensitivity";2003-12-01;1204816.775768;1
"NEB 2000 - $22 Sensitivity";2003-12-12;1211596.2272861;1
"NEB 2000 - $22 Sensitivity";2003-12-23;1218320.4687031;1
"NEB 2000 - $22 Sensitivity";2004-01-03;1225044.7101201;1
"NEB 2000 - $22 Sensitivity";2004-01-14;1231503.2529256;1
"NEB 2000 - $22 Sensitivity";2004-01-25;1237429.3174039;1
"NEB 2000 - $22 Sensitivity";2004-02-05;1242633.7806741;1
"NEB 2000 - $22 Sensitivity";2004-02-16;1247466.4214747;1
"NEB 2000 - $22 Sensitivity";2004-02-27;1252299.0622752;1
"NEB 2000 - $22 Sensitivity";2004-03-09;1257276.347687;1
"NEB 2000 - $22 Sensitivity";2004-03-20;1262639.3520617;1
"NEB 2000 - $22 Sensitivity";2004-03-31;1268002.3564364;1
"NEB 2000 - $22 Sensitivity";2004-04-11;1273106.5634622;1
"NEB 2000 - $22 Sensitivity";2004-04-22;1277900.2136693;1
"NEB 2000 - $22 Sensitivity";2004-05-03;1283303.2109599;1
"NEB 2000 - $22 Sensitivity";2004-05-14;1289743.0320701;1
"NEB 2000 - $22 Sensitivity";2004-05-25;1296357.4859343;1
"NEB 2000 - $22 Sensitivity";2004-06-05;1302971.9397984;1
"NEB 2000 - $22 Sensitivity";2004-06-16;1309319.9433063;1
"NEB 2000 - $22 Sensitivity";2004-06-27;1315568.0279306;1
"NEB 2000 - $22 Sensitivity";2004-07-08;1321082.0916854;1
"NEB 2000 - $22 Sensitivity";2004-07-19;1325587.669424;1
"NEB 2000 - $22 Sensitivity";2004-07-30;1330120.8522131;1
"NEB 2000 - $22 Sensitivity";2004-08-10;1334626.4299517;1
"NEB 2000 - $22 Sensitivity";2004-08-21;1338855.9571847;1
"NEB 2000 - $22 Sensitivity";2004-09-01;1343085.4844178;1
"NEB 2000 - $22 Sensitivity";2004-09-12;1347384.8453427;1
"NEB 2000 - $22 Sensitivity";2004-09-23;1351870.4294455;1
"NEB 2000 - $22 Sensitivity";2004-10-04;1356524.1740736;1
"NEB 2000 - $22 Sensitivity";2004-10-15;1361175.4723601;1
"NEB 2000 - $22 Sensitivity";2004-10-26;1365712.1342043;1
"NEB 2000 - $22 Sensitivity";2004-11-06;1370248.7960485;1
"NEB 2000 - $22 Sensitivity";2004-11-17;1374868.2730443;1
"NEB 2000 - $22 Sensitivity";2004-11-28;1379556.7626666;1
"NEB 2000 - $22 Sensitivity";2004-12-09;1384245.2522888;1
"NEB 2000 - $22 Sensitivity";2004-12-20;1387942.8127138;1
"NEB 2000 - $22 Sensitivity";2004-12-31;1391112.1270805;1
"NEB 2000 - $22 Sensitivity";2005-01-11;1394281.4414472;1
"NEB 2000 - $22 Sensitivity";2005-01-22;1397561.3911203;1
"NEB 2000 - $22 Sensitivity";2005-02-02;1400882.8290334;1
"NEB 2000 - $22 Sensitivity";2005-02-13;1404204.2669465;1
"NEB 2000 - $22 Sensitivity";2005-02-24;1407215.1480409;1
"NEB 2000 - $22 Sensitivity";2005-03-07;1410194.9734535;1
"NEB 2000 - $22 Sensitivity";2005-03-18;1413216.2064418;1
"NEB 2000 - $22 Sensitivity";2005-03-29;1416038.4854608;1
"NEB 2000 - $22 Sensitivity";2005-04-09;1418510.4617783;1
"NEB 2000 - $22 Sensitivity";2005-04-20;1420839.7344648;1
"NEB 2000 - $22 Sensitivity";2005-05-01;1422788.4641353;1
"NEB 2000 - $22 Sensitivity";2005-05-12;1424737.1938057;1
"NEB 2000 - $22 Sensitivity";2005-05-23;1426848.5899337;1
"NEB 2000 - $22 Sensitivity";2005-06-03;1429244.6523621;1
"NEB 2000 - $22 Sensitivity";2005-06-14;1431640.7147906;1
"NEB 2000 - $22 Sensitivity";2005-06-25;1433871.1469158;1
"NEB 2000 - $22 Sensitivity";2005-07-06;1435963.5537883;1
"NEB 2000 - $22 Sensitivity";2005-07-17;1438366.5806355;1
"NEB 2000 - $22 Sensitivity";2005-07-28;1441243.7479913;1
"NEB 2000 - $22 Sensitivity";2005-08-08;1444232.1566148;1
"NEB 2000 - $22 Sensitivity";2005-08-19;1447220.5652383;1
"NEB 2000 - $22 Sensitivity";2005-08-30;1449719.9716496;1
"NEB 2000 - $22 Sensitivity";2005-09-10;1452110.7109027;1
"NEB 2000 - $22 Sensitivity";2005-09-21;1454501.4501558;1
"NEB 2000 - $22 Sensitivity";2005-10-02;1457423.5866319;1
"NEB 2000 - $22 Sensitivity";2005-10-13;1460445.8347502;1
"NEB 2000 - $22 Sensitivity";2005-10-24;1463849.5726315;1
"NEB 2000 - $22 Sensitivity";2005-11-04;1466942.7536941;1
"NEB 2000 - $22 Sensitivity";2005-11-15;1470035.9347567;1
"NEB 2000 - $22 Sensitivity";2005-11-26;1473197.6416602;1
"NEB 2000 - $22 Sensitivity";2005-12-07;1476479.2687852;1
"NEB 2000 - $22 Sensitivity";2005-12-18;1479760.8959103;1
"NEB 2000 - $22 Sensitivity";2005-12-29;1483043.1315172;1
"NEB 2000 - $22 Sensitivity";2006-01-09;1486326.0973023;1
"NEB 2000 - $22 Sensitivity";2006-01-20;1489609.0630874;1
"NEB 2000 - $22 Sensitivity";2006-01-31;1493006.6598161;1
"NEB 2000 - $22 Sensitivity";2006-02-11;1496912.3760982;1
"NEB 2000 - $22 Sensitivity";2006-02-22;1500818.0923803;1
"NEB 2000 - $22 Sensitivity";2006-03-05;1504967.2768897;1
"NEB 2000 - $22 Sensitivity";2006-03-16;1509170.5654497;1
"NEB 2000 - $22 Sensitivity";2006-03-27;1513373.8540097;1
"NEB 2000 - $22 Sensitivity";2006-04-07;1516996.0654983;1
"NEB 2000 - $22 Sensitivity";2006-04-18;1520560.1692799;1
"NEB 2000 - $22 Sensitivity";2006-04-29;1524200.1869504;1
"NEB 2000 - $22 Sensitivity";2006-05-10;1528560.178002;1
"NEB 2000 - $22 Sensitivity";2006-05-21;1532815.7276959;1
"NEB 2000 - $22 Sensitivity";2006-06-01;1536884.9432986;1
"NEB 2000 - $22 Sensitivity";2006-06-12;1540457.2679915;1
"NEB 2000 - $22 Sensitivity";2006-06-23;1544029.5926843;1
"NEB 2000 - $22 Sensitivity";2006-07-04;1547756.5873046;1
"NEB 2000 - $22 Sensitivity";2006-07-15;1551669.1858379;1
"NEB 2000 - $22 Sensitivity";2006-07-26;1555290.057029;1
"NEB 2000 - $22 Sensitivity";2006-08-06;1558807.0684238;1
"NEB 2000 - $22 Sensitivity";2006-08-17;1562376.4477701;1
"NEB 2000 - $22 Sensitivity";2006-08-28;1565945.8271165;1
"NEB 2000 - $22 Sensitivity";2006-09-08;1569321.9711091;1
"NEB 2000 - $22 Sensitivity";2006-09-19;1572625.6518439;1
"NEB 2000 - $22 Sensitivity";2006-09-30;1575929.3325787;1
"NEB 2000 - $22 Sensitivity";2006-10-11;1579470.1055753;1
"NEB 2000 - $22 Sensitivity";2006-10-22;1582927.1725253;1
"NEB 2000 - $22 Sensitivity";2006-11-02;1586322.8593194;1
"NEB 2000 - $22 Sensitivity";2006-11-13;1589154.0890696;1
"NEB 2000 - $22 Sensitivity";2006-11-24;1591985.3188198;1
"NEB 2000 - $22 Sensitivity";2006-12-05;1594975.2776107;1
"NEB 2000 - $22 Sensitivity";2006-12-16;1598679.5170845;1
"NEB 2000 - $22 Sensitivity";2006-12-27;1602817.2394422;1
"NEB 2000 - $22 Sensitivity";2007-01-07;1607116.2756034;1
"NEB 2000 - $22 Sensitivity";2007-01-18;1610787.2968646;1
"NEB 2000 - $22 Sensitivity";2007-01-29;1614458.3181258;1
"NEB 2000 - $22 Sensitivity";2007-02-09;1618499.336411;1
"NEB 2000 - $22 Sensitivity";2007-02-20;1622848.6855497;1
"NEB 2000 - $22 Sensitivity";2007-03-03;1627198.0346883;1
"NEB 2000 - $22 Sensitivity";2007-03-14;1631357.2648246;1
"NEB 2000 - $22 Sensitivity";2007-03-25;1635407.8555308;1
"NEB 2000 - $22 Sensitivity";2007-04-05;1639139.4102951;1
"NEB 2000 - $22 Sensitivity";2007-04-16;1642591.4639225;1
"NEB 2000 - $22 Sensitivity";2007-04-27;1645981.4061862;1
"NEB 2000 - $22 Sensitivity";2007-05-08;1649371.3484499;1
"NEB 2000 - $22 Sensitivity";2007-05-19;1653439.6703838;1
"NEB 2000 - $22 Sensitivity";2007-05-30;1657609.3489504;1
"NEB 2000 - $22 Sensitivity";2007-06-10;1661751.8676595;1
"NEB 2000 - $22 Sensitivity";2007-06-21;1665622.7877937;1
"NEB 2000 - $22 Sensitivity";2007-07-02;1669493.7079279;1
"NEB 2000 - $22 Sensitivity";2007-07-13;1673385.3318501;1
"NEB 2000 - $22 Sensitivity";2007-07-24;1677332.1658733;1
"NEB 2000 - $22 Sensitivity";2007-08-04;1681278.9998965;1
"NEB 2000 - $22 Sensitivity";2007-08-15;1685334.2513673;1
"NEB 2000 - $22 Sensitivity";2007-08-26;1690048.1876026;1
"NEB 2000 - $22 Sensitivity";2007-09-06;1694762.1238379;1
"NEB 2000 - $22 Sensitivity";2007-09-17;1699362.7391839;1
"NEB 2000 - $22 Sensitivity";2007-09-28;1703898.5997363;1
"NEB 2000 - $22 Sensitivity";2007-10-09;1708434.4602886;1
"NEB 2000 - $22 Sensitivity";2007-10-20;1713458.6960858;1
"NEB 2000 - $22 Sensitivity";2007-10-31;1718666.0725995;1
"NEB 2000 - $22 Sensitivity";2007-11-11;1723523.1308641;1
"NEB 2000 - $22 Sensitivity";2007-11-22;1727627.906261;1
"NEB 2000 - $22 Sensitivity";2007-12-03;1731677.4715567;1
"NEB 2000 - $22 Sensitivity";2007-12-14;1735714.5144498;1
"NEB 2000 - $22 Sensitivity";2007-12-25;1739626.3333161;1
"NEB 2000 - $22 Sensitivity";2008-01-05;1743538.1521824;1
"NEB 2000 - $22 Sensitivity";2008-01-16;1745529.8432004;1
"NEB 2000 - $22 Sensitivity";2008-01-27;1747944.7926612;1
"NEB 2000 - $22 Sensitivity";2008-02-07;1750359.742122;1
"NEB 2000 - $22 Sensitivity";2008-02-18;1752526.2461278;1
"NEB 2000 - $22 Sensitivity";2008-02-29;1754257.9705875;1
"NEB 2000 - $22 Sensitivity";2008-03-11;1755989.6950471;1
"NEB 2000 - $22 Sensitivity";2008-03-22;1757957.1644454;1
"NEB 2000 - $22 Sensitivity";2008-04-02;1760204.3381804;1
"NEB 2000 - $22 Sensitivity";2008-04-13;1762451.5119154;1
"NEB 2000 - $22 Sensitivity";2008-04-24;1764947.0201923;1
"NEB 2000 - $22 Sensitivity";2008-05-05;1767535.6539223;1
"NEB 2000 - $22 Sensitivity";2008-05-16;1770124.2876523;1
"NEB 2000 - $22 Sensitivity";2008-05-27;1772185.0995678;1
"NEB 2000 - $22 Sensitivity";2008-06-07;1774128.6177468;1
"NEB 2000 - $22 Sensitivity";2008-06-18;1776072.1359258;1
"NEB 2000 - $22 Sensitivity";2008-06-29;1778357.2666054;1
"NEB 2000 - $22 Sensitivity";2008-07-10;1780642.3972849;1
"NEB 2000 - $22 Sensitivity";2008-07-21;1782947.0516649;1
